Fiscal Year Released,Recidivism Reporting Year,Race - Ethnicity,Age At Release,Convicting Offense Classification,Convicting Offense Type,Convicting Offense Subtype,Main Supervising District,Release Type,Part of Target Population,Recidivism - Return to Prison numeric
2013,2016,White,<45,Other Felony,Violent,Other,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Other,Other,5JD,Discharged End of Sentence,Yes,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,3JD,Discharged End of Sentence,No,1
2013,2016,Black,<45,Other Felony,Violent,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,<45,D Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,White,>45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Drug,Other,3JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,Black,>45,Other Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,>45,Other Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Other,Other,3JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Other,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,<45,D Felony,Other,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,3JD,Parole,No,1
2013,2016,White,<45,D Felony,Other,Other,3JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,3JD,Parole,No,1
2013,2016,White,>45,D Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,Black,>45,D Felony,Other,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,3JD,Discharged End of Sentence,No,1
2013,2016,White,>45,Other Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Other,Other,3JD,Parole,Yes,1
2013,2016,White,>45,Other Felony,Violent,Other,3JD,Parole,Yes,1
2013,2016,Black,<45,D Felony,Drug,Trafficking,3JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Other,Other,3JD,Discharged End of Sentence,No,1
2013,2016,Black,<45,D Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Violent,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,>45,D Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,Black,>45,Other Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,White,>45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Other,Other,3JD,Parole,Yes,1
2013,2016,Black,<45,Other Felony,Other,Other,3JD,Parole,No,1
2013,2016,White,<45,D Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,Black,<45,Other Felony,Violent,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,<45,Other Felony,Other,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,>45,Other Felony,Drug,Other,5JD,Parole,Yes,1
2013,2016,White,>45,Other Felony,Other,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,>45,D Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Drug,Other,3JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Other,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,<45,D Felony,Other,Other,3JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,3JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,3JD,Parole,Yes,1
2013,2016,White,>45,Other Felony,Other,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,<45,D Felony,Other,Other,3JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Violent,Other,5JD,Discharged End of Sentence,Yes,1
2013,2016,Black,<45,D Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Violent,Other,3JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,White,>45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Other,Other,5JD,Discharged End of Sentence,Yes,1
2013,2016,White,<45,Other Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,Black,<45,Other Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Violent,Other,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Violent,Other,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Other,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,<45,Other Felony,Violent,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,<45,Other Felony,Drug,Other,5JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Other,Other,3JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Violent,Other,3JD,Discharged End of Sentence,No,1
2013,2016,Black,<45,Other Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,Black,<45,Other Felony,Violent,Other,5JD,Parole,Yes,1
2013,2016,Black,>45,D Felony,Other,Other,3JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,3JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,3JD,Parole,Yes,1
2013,2016,White,>45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Other,Other,3JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Other,Other,3JD,Discharged End of Sentence,No,1
2013,2016,Black,<45,D Felony,Drug,Other,3JD,Parole,Yes,1
2013,2016,White,>45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,Black,<45,Other Felony,Drug,Trafficking,3JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Violent,Other,5JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,3JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Other,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,Black,<45,Other Felony,Drug,Trafficking,3JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Violent,Other,3JD,Discharged End of Sentence,Yes,1
2013,2016,Black,>45,D Felony,Other,Other,3JD,Parole,Yes,1
2013,2016,Black,<45,D Felony,Other,Other,3JD,Parole,Yes,1
2013,2016,Black,<45,Other Felony,Other,Other,5JD,Parole,No,1
2013,2016,Black,>45,D Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,3JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,>45,D Felony,Violent,Other,3JD,Parole,Yes,1
2013,2016,Black,>45,Other Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Other,Other,3JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Drug,Other,5JD,Parole,Yes,1
2013,2016,Black,<45,Other Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,Black,<45,Other Felony,Violent,Other,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Violent,Other,5JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Other,Other,3JD,Parole,Yes,1
2013,2016,Black,>45,D Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,Black,<45,Other Felony,Other,Other,5JD,Parole,No,1
2013,2016,White,<45,D Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,Black,<45,Other Felony,Other,Other,3JD,Discharged End of Sentence,No,1
2013,2016,Black,<45,Other Felony,Other,Other,3JD,Parole,Yes,1
2013,2016,Black,<45,D Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Other,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,Black,<45,Other Felony,Other,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,<45,D Felony,Violent,Other,3JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,Black,<45,D Felony,Violent,Other,3JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Violent,Other,5JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Violent,Other,3JD,Discharged End of Sentence,Yes,1
2013,2016,Black,<45,Other Felony,Drug,Trafficking,3JD,Parole,No,1
2013,2016,White,>45,Other Felony,Drug,Trafficking,3JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Other,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Other,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,<45,D Felony,Other,Other,3JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,>45,Other Felony,Other,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,<45,Other Felony,Violent,Other,3JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Violent,Other,3JD,Parole,Yes,1
2013,2016,Black,<45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,Black,<45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,5JD,Parole,No,1
2013,2016,White,<45,D Felony,Other,Other,3JD,Parole,Yes,1
2013,2016,White,>45,Other Felony,Violent,Other,3JD,Discharged End of Sentence,No,1
2013,2016,Black,<45,Other Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,Black,<45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Violent,Other,3JD,Discharged End of Sentence,No,1
2013,2016,Black,<45,D Felony,Drug,Trafficking,3JD,Discharged End of Sentence,No,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Violent,Other,3JD,Discharged End of Sentence,Yes,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,3JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Violent,Other,3JD,Discharged End of Sentence,Yes,1
2013,2016,Black,<45,Other Felony,Violent,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,3JD,Parole,Yes,1
2013,2016,White,>45,Other Felony,Drug,Other,5JD,Parole,Yes,1
2013,2016,Black,>45,D Felony,Other,Other,3JD,Parole,Yes,1
2013,2016,White,>45,D Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Other,Other,3JD,Parole,Yes,1
2013,2016,Black,<45,D Felony,Drug,Other,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,3JD,Parole,Yes,1
2013,2016,White,>45,Other Felony,Other,Other,3JD,Discharged End of Sentence,Yes,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,Black,>45,Other Felony,Other,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Violent,Other,3JD,Discharged End of Sentence,Yes,1
2013,2016,White,<45,Other Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,Black,>45,Other Felony,Drug,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,<45,D Felony,Other,Other,3JD,Discharged End of Sentence,No,1
2013,2016,Black,<45,Other Felony,Drug,Trafficking,3JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Violent,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,<45,Other Felony,Other,Other,3JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Other,Other,3JD,Parole,Yes,1
2013,2016,Black,<45,Other Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,White,>45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,Black,<45,Other Felony,Violent,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Drug,Other,5JD,Parole,Yes,1
2013,2016,Black,<45,Other Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Violent,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,<45,D Felony,Other,Other,3JD,Discharged End of Sentence,No,1
2013,2016,Black,<45,Other Felony,Other,Other,3JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Other,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,<45,Other Felony,Violent,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,<45,Other Felony,Other,Other,3JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Drug,Other,3JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,>45,D Felony,Other,Other,3JD,Parole,Yes,1
2013,2016,Black,<45,Other Felony,Other,Other,3JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Other,Other,3JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Other,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,<45,D Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,Black,<45,D Felony,Other,Other,3JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Other,Other,3JD,Parole,Yes,1
2013,2016,Black,<45,Other Felony,Drug,Trafficking,3JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Other,Other,3JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Violent,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,>45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,3JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,White,>45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,>45,Other Felony,Other,Other,3JD,Discharged End of Sentence,No,1
2013,2016,Black,<45,Other Felony,Drug,Trafficking,3JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Violent,Other,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Other,Other,3JD,Discharged End of Sentence,Yes,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,>45,D Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,White,>45,D Felony,Drug,Other,3JD,Parole,Yes,1
2013,2016,Black,>45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Drug,Trafficking,3JD,Parole,Yes,1
2013,2016,Black,>45,Other Felony,Violent,Other,3JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,White,>45,Other Felony,Other,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,<45,D Felony,Other,Other,3JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Other,Other,3JD,Discharged End of Sentence,Yes,1
2013,2016,White,<45,D Felony,Violent,Other,5JD,Discharged End of Sentence,Yes,1
2013,2016,Black,<45,D Felony,Drug,Trafficking,3JD,Parole,Yes,1
2013,2016,White,>45,D Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,Black,<45,Other Felony,Violent,Other,3JD,Discharged End of Sentence,Yes,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,3JD,Parole,Yes,1
2013,2016,White,>45,Other Felony,Drug,Other,5JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Other,Other,3JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Violent,Other,3JD,Discharged End of Sentence,Yes,1
2013,2016,Black,<45,D Felony,Violent,Other,3JD,Parole,Yes,1
2013,2016,Black,<45,Other Felony,Violent,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,>45,Other Felony,Other,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,<45,D Felony,Other,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,<45,D Felony,Drug,Other,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,Black,<45,D Felony,Violent,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,<45,D Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,Black,<45,D Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Other,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,3JD,Parole,Yes,1
2013,2016,Black,<45,D Felony,Violent,Other,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Violent,Other,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,3JD,Parole,Yes,1
2013,2016,Black,<45,Other Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Violent,Other,3JD,Discharged End of Sentence,Yes,1
2013,2016,White,<45,Other Felony,Other,Other,5JD,Discharged End of Sentence,Yes,1
2013,2016,Black,<45,Other Felony,Other,Other,3JD,Parole,Yes,1
2013,2016,Black,<45,D Felony,Other,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,>45,Other Felony,Other,Other,5JD,Discharged End of Sentence,Yes,1
2013,2016,Black,<45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,>45,D Felony,Other,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,<45,D Felony,Other,Other,3JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Violent,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,<45,D Felony,Violent,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,Black,>45,D Felony,Other,Other,3JD,Discharged End of Sentence,No,1
2013,2016,Black,>45,Other Felony,Other,Other,3JD,Parole,Yes,1
2013,2016,Black,<45,D Felony,Violent,Other,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,>45,D Felony,Other,Other,3JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,Black,<45,Other Felony,Violent,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,<45,D Felony,Other,Other,3JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,Black,<45,Other Felony,Drug,Trafficking,3JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Violent,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,>45,D Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,Black,<45,Other Felony,Violent,Other,5JD,Parole,Yes,1
2013,2016,Black,<45,Other Felony,Violent,Other,3JD,Parole,Yes,1
2013,2016,Black,<45,Other Felony,Violent,Other,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Drug,Trafficking,3JD,Discharged End of Sentence,No,1
2013,2016,White,<45,D Felony,Drug,Other,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Other,Other,3JD,Discharged End of Sentence,No,1
2013,2016,Black,<45,D Felony,Violent,Other,3JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Drug,Other,3JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,White,>45,Other Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,White,>45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Other,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,<45,Other Felony,Violent,Other,5JD,Discharged End of Sentence,Yes,1
2013,2016,White,>45,Other Felony,Other,Other,3JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,3JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Violent,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,<45,D Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,White,>45,D Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,Black,<45,D Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Violent,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Other,Other,3JD,Parole,Yes,1
2013,2016,Black,<45,Other Felony,Other,Other,3JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,Black,<45,Other Felony,Violent,Other,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,<45,D Felony,Other,Other,3JD,Parole,No,1
2013,2016,Black,>45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,White,>45,Other Felony,Drug,Other,3JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Other,Other,3JD,Discharged End of Sentence,No,1
2013,2016,Black,<45,D Felony,Other,Other,3JD,Discharged End of Sentence,No,1
2013,2016,Black,<45,D Felony,Violent,Other,5JD,Parole,Yes,1
2013,2016,Black,<45,Other Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Violent,Other,3JD,Discharged End of Sentence,No,1
2013,2016,White,>45,Other Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,Black,<45,Other Felony,Violent,Other,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,Black,<45,D Felony,Other,Other,5JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,3JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,5JD,Parole,Yes,1
2013,2016,Black,<45,D Felony,Other,Other,3JD,Parole,Yes,1
2013,2016,White,<45,Other Felony,Drug,Trafficking,3JD,Parole,Yes,1
